;L_ABSATZ3;L_ABSATZ2;WERKS;MATNR
798;3.48;3.48;68;48
799;3.48;3.48;68;48
800;3.48;3.48;68;48
801;3.48;3.48;68;48
802;3.48;3.48;68;48
803;3.48;3.48;68;48
804;3.4000000000000004;3.4000000000000004;69;30
805;3.4000000000000004;3.4000000000000004;69;31
806;3.4000000000000004;3.4000000000000004;69;32
807;3.4000000000000004;3.4000000000000004;69;33
808;3.4000000000000004;3.4000000000000004;69;48
809;3.4000000000000004;3.4000000000000004;69;48
810;3.4000000000000004;3.4000000000000004;69;48
811;3.4000000000000004;3.4000000000000004;69;48
812;3.4000000000000004;3.4000000000000004;69;48
813;3.4000000000000004;3.4000000000000004;69;48
814;3.4000000000000004;3.4000000000000004;69;48
815;3.4000000000000004;3.4000000000000004;69;48
816;3.3600000000000003;3.3600000000000003;70;30
817;3.3600000000000003;3.3600000000000003;70;31
818;3.3600000000000003;3.3600000000000003;70;32
819;3.3600000000000003;3.3600000000000003;70;33
820;3.3600000000000003;3.3600000000000003;70;48
821;3.3600000000000003;3.3600000000000003;70;48
822;3.3600000000000003;3.3600000000000003;70;48
823;3.3600000000000003;3.3600000000000003;70;48
824;3.3600000000000003;3.3600000000000003;70;48
825;3.3600000000000003;3.3600000000000003;70;48
826;3.3600000000000003;3.3600000000000003;70;48
827;3.3600000000000003;3.3600000000000003;70;48
828;3.0900000000000003;3.0900000000000003;71;30
829;3.0900000000000003;3.0900000000000003;71;31
830;3.0900000000000003;3.0900000000000003;71;32
831;3.0900000000000003;3.0900000000000003;71;33
832;3.0900000000000003;3.0900000000000003;71;48
833;3.0900000000000003;3.0900000000000003;71;48
834;3.0900000000000003;3.0900000000000003;71;48
835;3.0900000000000003;3.0900000000000003;71;48
836;3.0900000000000003;3.0900000000000003;71;48
837;3.0900000000000003;3.0900000000000003;71;48
838;3.0900000000000003;3.0900000000000003;71;48
839;3.0900000000000003;3.0900000000000003;71;48
840;3.22;3.22;72;30
841;3.22;3.22;72;31
842;3.22;3.22;72;32
843;3.22;3.22;72;33
844;3.22;3.22;72;48
845;3.22;3.22;72;48
846;3.22;3.22;72;48
847;3.22;3.22;72;48
848;3.22;3.22;72;48
849;3.22;3.22;72;48
850;3.22;3.22;72;48
851;3.22;3.22;72;48
852;3.3000000000000003;3.3000000000000003;73;30
853;3.3000000000000003;3.3000000000000003;73;31
854;3.3000000000000003;3.3000000000000003;73;32
855;3.3000000000000003;3.3000000000000003;73;33
856;3.3000000000000003;3.3000000000000003;73;48
857;3.3000000000000003;3.3000000000000003;73;48
858;3.3000000000000003;3.3000000000000003;73;48
859;3.3000000000000003;3.3000000000000003;73;48
860;3.3000000000000003;3.3000000000000003;73;48
861;3.3000000000000003;3.3000000000000003;73;48
862;3.3000000000000003;3.3000000000000003;73;48
863;3.3000000000000003;3.3000000000000003;73;48
864;3.41;3.41;74;30
865;3.41;3.41;74;31
866;3.41;3.41;74;32
867;3.41;3.41;74;33
868;3.41;3.41;74;48
869;3.41;3.41;74;48
870;3.41;3.41;74;48
871;3.41;3.41;74;48
872;3.41;3.41;74;48
873;3.41;3.41;74;48
874;3.41;3.41;74;48
875;3.41;3.41;74;48
876;3.2;3.2;75;30
877;3.2;3.2;75;31
878;3.2;3.2;75;32
879;3.2;3.2;75;33
880;3.2;3.2;75;48
881;3.2;3.2;75;48
882;3.2;3.2;75;48
883;3.2;3.2;75;48
884;3.2;3.2;75;48
885;3.2;3.2;75;48
886;3.2;3.2;75;48
887;3.2;3.2;75;48
888;3.37;3.37;76;30
889;3.37;3.37;76;31
890;3.37;3.37;76;32
891;3.37;3.37;76;33
892;3.37;3.37;76;48
893;3.37;3.37;76;48
894;3.37;3.37;76;48
895;3.37;3.37;76;48
896;3.37;3.37;76;48
897;3.37;3.37;76;48
898;3.37;3.37;76;48
899;3.37;3.37;76;48
900;3.5;3.5;77;30
901;3.5;3.5;77;31
902;3.5;3.5;77;32
903;3.5;3.5;77;33
904;3.5;3.5;77;48
905;3.5;3.5;77;48
906;3.5;3.5;77;48
907;3.5;3.5;77;48
908;3.5;3.5;77;48
909;3.5;3.5;77;48
910;3.5;3.5;77;48
911;3.5;3.5;77;48
912;3.1900000000000004;3.1900000000000004;78;30
913;3.1900000000000004;3.1900000000000004;78;31
914;3.1900000000000004;3.1900000000000004;78;32
915;3.1900000000000004;3.1900000000000004;78;33
916;3.1900000000000004;3.1900000000000004;78;48
917;3.1900000000000004;3.1900000000000004;78;48
918;3.1900000000000004;3.1900000000000004;78;48
919;3.1900000000000004;3.1900000000000004;78;48
920;3.1900000000000004;3.1900000000000004;78;48
921;3.1900000000000004;3.1900000000000004;78;48
922;3.1900000000000004;3.1900000000000004;78;48
923;3.1900000000000004;3.1900000000000004;78;48
924;2.4000000000000004;2.4000000000000004;79;30
925;2.4000000000000004;2.4000000000000004;79;31
926;2.4000000000000004;2.4000000000000004;79;32
927;2.4000000000000004;2.4000000000000004;79;33
928;2.4000000000000004;2.4000000000000004;79;48
929;2.4000000000000004;2.4000000000000004;79;48
930;2.4000000000000004;2.4000000000000004;79;48
931;2.4000000000000004;2.4000000000000004;79;48
932;2.4000000000000004;2.4000000000000004;79;48
933;2.4000000000000004;2.4000000000000004;79;48
934;2.4000000000000004;2.4000000000000004;79;48
935;2.4000000000000004;2.4000000000000004;79;48
936;2.92;2.92;80;30
937;2.92;2.92;80;31
938;2.92;2.92;80;32
939;2.92;2.92;80;33
940;2.92;2.92;80;48
941;2.92;2.92;80;48
942;2.92;2.92;80;48
943;2.92;2.92;80;48
944;2.92;2.92;80;48
945;2.92;2.92;80;48
946;2.92;2.92;80;48
947;2.92;2.92;80;48
948;2.68;2.68;81;30
949;2.68;2.68;81;31
950;2.68;2.68;81;32
951;2.68;2.68;81;33
952;2.68;2.68;81;48
953;2.68;2.68;81;48
954;2.68;2.68;81;48
955;2.68;2.68;81;48
956;2.68;2.68;81;48
957;2.68;2.68;81;48
958;2.68;2.68;81;48
959;2.68;2.68;81;48
960;2.8000000000000003;2.8000000000000003;82;30
961;2.8000000000000003;2.8000000000000003;82;31
962;2.8000000000000003;2.8000000000000003;82;32
963;2.8000000000000003;2.8000000000000003;82;33
964;2.8000000000000003;2.8000000000000003;82;48
965;2.8000000000000003;2.8000000000000003;82;48
966;2.8000000000000003;2.8000000000000003;82;48
967;2.8000000000000003;2.8000000000000003;82;48
968;2.8000000000000003;2.8000000000000003;82;48
969;2.8000000000000003;2.8000000000000003;82;48
970;2.8000000000000003;2.8000000000000003;82;48
971;2.8000000000000003;2.8000000000000003;82;48
972;3.5700000000000003;3.5700000000000003;83;30
973;3.5700000000000003;3.5700000000000003;83;31
974;3.5700000000000003;3.5700000000000003;83;32
975;3.5700000000000003;3.5700000000000003;83;33
976;3.5700000000000003;3.5700000000000003;83;48
977;3.5700000000000003;3.5700000000000003;83;48
978;3.5700000000000003;3.5700000000000003;83;48
979;3.5700000000000003;3.5700000000000003;83;48
980;3.5700000000000003;3.5700000000000003;83;48
981;3.5700000000000003;3.5700000000000003;83;48
982;3.5700000000000003;3.5700000000000003;83;48
983;3.5700000000000003;3.5700000000000003;83;48
984;3.4000000000000004;3.4000000000000004;84;30
985;3.4000000000000004;3.4000000000000004;84;31
986;3.4000000000000004;3.4000000000000004;84;32
987;3.4000000000000004;3.4000000000000004;84;33
988;3.4000000000000004;3.4000000000000004;84;48
989;3.4000000000000004;3.4000000000000004;84;48
990;3.4000000000000004;3.4000000000000004;84;48
991;3.4000000000000004;3.4000000000000004;84;48
992;3.4000000000000004;3.4000000000000004;84;48
993;3.4000000000000004;3.4000000000000004;84;48
994;3.4000000000000004;3.4000000000000004;84;48
995;3.4000000000000004;3.4000000000000004;84;48
996;3.0100000000000002;3.0100000000000002;85;30
997;3.0100000000000002;3.0100000000000002;85;31
998;3.0100000000000002;3.0100000000000002;85;32
999;3.0100000000000002;3.0100000000000002;85;33
1000;3.0100000000000002;3.0100000000000002;85;48
1001;3.0100000000000002;3.0100000000000002;85;48
1002;3.0100000000000002;3.0100000000000002;85;48
1003;3.0100000000000002;3.0100000000000002;85;48
1004;3.0100000000000002;3.0100000000000002;85;48
1005;3.0100000000000002;3.0100000000000002;85;48
1006;3.0100000000000002;3.0100000000000002;85;48
1007;3.0100000000000002;3.0100000000000002;85;48
1008;3.1300000000000003;3.1300000000000003;86;30
1009;3.1300000000000003;3.1300000000000003;86;31
1010;3.1300000000000003;3.1300000000000003;86;32
1011;3.1300000000000003;3.1300000000000003;86;33
1012;3.1300000000000003;3.1300000000000003;86;48
1013;3.1300000000000003;3.1300000000000003;86;48
1014;3.1300000000000003;3.1300000000000003;86;48
1015;3.1300000000000003;3.1300000000000003;86;48
1016;3.1300000000000003;3.1300000000000003;86;48
1017;3.1300000000000003;3.1300000000000003;86;48
1018;3.1300000000000003;3.1300000000000003;86;48
1019;3.1300000000000003;3.1300000000000003;86;48
1020;3.0500000000000003;3.0500000000000003;87;30
1021;3.0500000000000003;3.0500000000000003;87;31
1022;3.0500000000000003;3.0500000000000003;87;32
1023;3.0500000000000003;3.0500000000000003;87;33
1024;3.0500000000000003;3.0500000000000003;87;48
1025;3.0500000000000003;3.0500000000000003;87;48
1026;3.0500000000000003;3.0500000000000003;87;48
1027;3.0500000000000003;3.0500000000000003;87;48
1028;3.0500000000000003;3.0500000000000003;87;48
1029;3.0500000000000003;3.0500000000000003;87;48
1030;3.0500000000000003;3.0500000000000003;87;48
1031;3.0500000000000003;3.0500000000000003;87;48
1032;2.87;2.87;88;30
1033;2.87;2.87;88;31
1034;2.87;2.87;88;32
1035;2.87;2.87;88;33
1036;2.87;2.87;88;48
1037;2.87;2.87;88;48
1038;2.87;2.87;88;48
1039;2.87;2.87;88;48
1040;2.87;2.87;88;48
1041;2.87;2.87;88;48
1042;2.87;2.87;88;48
1043;2.87;2.87;88;48
1044;1.0;1.0;89;30
1045;1.0;1.0;89;31
1046;1.0;1.0;89;32
1047;1.0;1.0;89;33
1048;1.0;1.0;89;48
1049;1.0;1.0;89;48
1050;1.0;1.0;89;48
1051;1.0;1.0;89;48
1052;1.0;1.0;89;48
1053;1.0;1.0;89;48
1054;1.0;1.0;89;48
1055;1.0;1.0;89;48
1056;2.67;2.67;90;30
1057;2.67;2.67;90;31
1058;2.67;2.67;90;32
1059;2.67;2.67;90;33
1060;2.67;2.67;90;48
1061;2.67;2.67;90;48
1062;2.67;2.67;90;48
1063;2.67;2.67;90;48
1064;2.67;2.67;90;48
1065;2.67;2.67;90;48
1066;2.67;2.67;90;48
1067;2.67;2.67;90;48
1068;3.37;3.37;91;30
1069;3.37;3.37;91;31
1070;3.37;3.37;91;32
1071;3.37;3.37;91;33
1072;3.37;3.37;91;48
1073;3.37;3.37;91;48
1074;3.37;3.37;91;48
1075;3.37;3.37;91;48
1076;3.37;3.37;91;48
1077;3.37;3.37;91;48
1078;3.37;3.37;91;48
1079;3.37;3.37;91;48
1080;3.14;3.14;92;30
1081;3.14;3.14;92;31
1082;3.14;3.14;92;32
1083;3.14;3.14;92;33
1084;3.14;3.14;92;48
1085;3.14;3.14;92;48
1086;3.14;3.14;92;48
1087;3.14;3.14;92;48
1088;3.14;3.14;92;48
1089;3.14;3.14;92;48
1090;3.14;3.14;92;48
1091;3.14;3.14;92;48
1092;3.2;3.2;93;30
1093;3.2;3.2;93;31
1094;3.2;3.2;93;32
1095;3.2;3.2;93;33
1096;3.2;3.2;93;48
1097;3.2;3.2;93;48
1098;3.2;3.2;93;48
1099;3.2;3.2;93;48
1100;3.2;3.2;93;48
1101;3.2;3.2;93;48
1102;3.2;3.2;93;48
1103;3.2;3.2;93;48
1104;2.47;2.47;94;30
1105;2.47;2.47;94;31
1106;2.47;2.47;94;32
1107;2.47;2.47;94;33
1108;2.47;2.47;94;48
1109;2.47;2.47;94;48
1110;2.47;2.47;94;48
1111;2.47;2.47;94;48
1112;2.47;2.47;94;48
1113;2.47;2.47;94;48
1114;2.47;2.47;94;48
1115;2.47;2.47;94;48
1116;3.1500000000000004;3.1500000000000004;95;30
1117;3.1500000000000004;3.1500000000000004;95;31
1118;3.1500000000000004;3.1500000000000004;95;32
1119;3.1500000000000004;3.1500000000000004;95;33
1120;3.1500000000000004;3.1500000000000004;95;48
1121;3.1500000000000004;3.1500000000000004;95;48
1122;3.1500000000000004;3.1500000000000004;95;48
1123;3.1500000000000004;3.1500000000000004;95;48
1124;3.1500000000000004;3.1500000000000004;95;48
1125;3.1500000000000004;3.1500000000000004;95;48
1126;3.1500000000000004;3.1500000000000004;95;48
1127;3.1500000000000004;3.1500000000000004;95;48
1128;3.5500000000000003;3.5500000000000003;96;30
1129;3.5500000000000003;3.5500000000000003;96;31
1130;3.5500000000000003;3.5500000000000003;96;32
1131;3.5500000000000003;3.5500000000000003;96;33
1132;3.5500000000000003;3.5500000000000003;96;48
1133;3.5500000000000003;3.5500000000000003;96;48
1134;3.5500000000000003;3.5500000000000003;96;48
1135;3.5500000000000003;3.5500000000000003;96;48
1136;3.5500000000000003;3.5500000000000003;96;48
1137;3.5500000000000003;3.5500000000000003;96;48
1138;3.5500000000000003;3.5500000000000003;96;48
1139;3.5500000000000003;3.5500000000000003;96;48
1140;3.18;3.18;97;30
1141;3.18;3.18;97;31
1142;3.18;3.18;97;32
1143;3.18;3.18;97;33
1144;3.18;3.18;97;48
1145;3.18;3.18;97;48
1146;3.18;3.18;97;48
1147;3.18;3.18;97;48
1148;3.18;3.18;97;48
1149;3.18;3.18;97;48
1150;3.18;3.18;97;48
1151;3.18;3.18;97;48
1152;3.06;3.06;98;30
1153;3.06;3.06;98;31
1154;3.06;3.06;98;32
1155;3.06;3.06;98;33
1156;3.06;3.06;98;48
1157;3.06;3.06;98;48
1158;3.06;3.06;98;48
1159;3.06;3.06;98;48
1160;3.06;3.06;98;48
1161;3.06;3.06;98;48
1162;3.06;3.06;98;48
1163;3.06;3.06;98;48
1164;3.0300000000000002;3.0300000000000002;99;30
1165;3.0300000000000002;3.0300000000000002;99;31
1166;3.0300000000000002;3.0300000000000002;99;32
1167;3.0300000000000002;3.0300000000000002;99;33
1168;3.0300000000000002;3.0300000000000002;99;48
1169;3.0300000000000002;3.0300000000000002;99;48
1170;3.0300000000000002;3.0300000000000002;99;48
1171;3.0300000000000002;3.0300000000000002;99;48
1172;3.0300000000000002;3.0300000000000002;99;48
1173;3.0300000000000002;3.0300000000000002;99;48
1174;3.0300000000000002;3.0300000000000002;99;48
1175;3.0300000000000002;3.0300000000000002;99;48
1176;3.2;3.2;100;30
1177;3.2;3.2;100;31
1178;3.2;3.2;100;32
1179;3.2;3.2;100;33
1180;3.2;3.2;100;48
1181;3.2;3.2;100;48
1182;3.2;3.2;100;48
1183;3.2;3.2;100;48
1184;3.2;3.2;100;48
1185;3.2;3.2;100;48
1186;3.2;3.2;100;48
1187;3.2;3.2;100;48
1188;3.0;3.0;101;30
1189;3.0;3.0;101;31
1190;3.0;3.0;101;32
1191;3.0;3.0;101;33
1192;3.0;3.0;101;48
1193;3.0;3.0;101;48
1194;3.0;3.0;101;48
1195;3.0;3.0;101;48
1196;3.0;3.0;101;48
1197;3.0;3.0;101;48
1198;3.0;3.0;101;48
1199;3.0;3.0;101;48
1200;3.04;3.04;102;30
1201;3.04;3.04;102;31
1202;3.04;3.04;102;32
1203;3.04;3.04;102;33
1204;3.04;3.04;102;48
1205;3.04;3.04;102;48
1206;3.04;3.04;102;48
1207;3.04;3.04;102;48
1208;3.04;3.04;102;48
1209;3.04;3.04;102;48
1210;3.04;3.04;102;48
1211;3.04;3.04;102;48
1212;2.1900000000000004;2.1900000000000004;0;26
1213;2.1900000000000004;2.1900000000000004;0;43
1214;2.1900000000000004;2.1900000000000004;0;43
1215;2.1900000000000004;2.1900000000000004;0;43
1216;2.1900000000000004;2.1900000000000004;0;45
1217;2.1900000000000004;2.1900000000000004;0;45
1218;2.1900000000000004;2.1900000000000004;0;45
1219;2.1900000000000004;2.1900000000000004;0;45
1220;2.1900000000000004;2.1900000000000004;0;45
1221;2.1900000000000004;2.1900000000000004;0;45
1222;2.1900000000000004;2.1900000000000004;0;45
1223;2.1900000000000004;2.1900000000000004;0;45
1224;2.1900000000000004;2.1900000000000004;0;45
1225;2.1900000000000004;2.1900000000000004;0;45
1226;2.1900000000000004;2.1900000000000004;0;45
1227;2.1900000000000004;2.1900000000000004;0;45
1228;2.1900000000000004;2.1900000000000004;0;45
1229;2.1900000000000004;2.1900000000000004;0;45
1230;2.1900000000000004;2.1900000000000004;0;45
1231;3.0100000000000002;3.0100000000000002;1;26
1232;3.0100000000000002;3.0100000000000002;1;43
1233;3.0100000000000002;3.0100000000000002;1;43
1234;3.0100000000000002;3.0100000000000002;1;43
1235;3.0100000000000002;3.0100000000000002;1;45
1236;3.0100000000000002;3.0100000000000002;1;45
1237;3.0100000000000002;3.0100000000000002;1;45
1238;3.0100000000000002;3.0100000000000002;1;45
1239;3.0100000000000002;3.0100000000000002;1;45
1240;3.0100000000000002;3.0100000000000002;1;45
1241;3.0100000000000002;3.0100000000000002;1;45
1242;3.0100000000000002;3.0100000000000002;1;45
1243;3.0100000000000002;3.0100000000000002;1;45
1244;3.0100000000000002;3.0100000000000002;1;45
1245;3.0100000000000002;3.0100000000000002;1;45
1246;3.0100000000000002;3.0100000000000002;1;45
1247;3.0100000000000002;3.0100000000000002;1;45
1248;3.0100000000000002;3.0100000000000002;1;45
1249;3.0100000000000002;3.0100000000000002;1;45
1250;2.91;2.91;2;26
1251;2.91;2.91;2;43
1252;2.91;2.91;2;43
1253;2.91;2.91;2;43
1254;2.91;2.91;2;45
1255;2.91;2.91;2;45
1256;2.91;2.91;2;45
1257;2.91;2.91;2;45
1258;2.91;2.91;2;45
1259;2.91;2.91;2;45
1260;2.91;2.91;2;45
1261;2.91;2.91;2;45
1262;2.91;2.91;2;45
1263;2.91;2.91;2;45
1264;2.91;2.91;2;45
1265;2.91;2.91;2;45
1266;2.91;2.91;2;45
1267;2.91;2.91;2;45
1268;2.91;2.91;2;45
1269;3.12;3.12;3;26
1270;3.12;3.12;3;43
1271;3.12;3.12;3;43
1272;3.12;3.12;3;43
1273;3.12;3.12;3;45
1274;3.12;3.12;3;45
1275;3.12;3.12;3;45
1276;3.12;3.12;3;45
1277;3.12;3.12;3;45
1278;3.12;3.12;3;45
1279;3.12;3.12;3;45
1280;3.12;3.12;3;45
1281;3.12;3.12;3;45
1282;3.12;3.12;3;45
1283;3.12;3.12;3;45
1284;3.12;3.12;3;45
1285;3.12;3.12;3;45
1286;3.12;3.12;3;45
1287;3.12;3.12;3;45
1288;2.75;2.75;4;26
1289;2.75;2.75;4;43
1290;2.75;2.75;4;43
1291;2.75;2.75;4;43
1292;2.75;2.75;4;45
1293;2.75;2.75;4;45
1294;2.75;2.75;4;45
1295;2.75;2.75;4;45
1296;2.75;2.75;4;45
1297;2.75;2.75;4;45
1298;2.75;2.75;4;45
1299;2.75;2.75;4;45
1300;2.75;2.75;4;45
1301;2.75;2.75;4;45
1302;2.75;2.75;4;45
1303;2.75;2.75;4;45
1304;2.75;2.75;4;45
1305;2.75;2.75;4;45
1306;2.75;2.75;4;45
1307;3.31;3.31;5;26
1308;3.31;3.31;5;43
1309;3.31;3.31;5;43
1310;3.31;3.31;5;43
1311;3.31;3.31;5;45
1312;3.31;3.31;5;45
1313;3.31;3.31;5;45
1314;3.31;3.31;5;45
1315;3.31;3.31;5;45
1316;3.31;3.31;5;45
1317;3.31;3.31;5;45
1318;3.31;3.31;5;45
1319;3.31;3.31;5;45
1320;3.31;3.31;5;45
1321;3.31;3.31;5;45
1322;3.31;3.31;5;45
1323;3.31;3.31;5;45
1324;3.31;3.31;5;45
1325;3.31;3.31;5;45
1326;2.91;2.91;6;26
1327;2.91;2.91;6;43
1328;2.91;2.91;6;43
1329;2.91;2.91;6;43
1330;2.91;2.91;6;45
1331;2.91;2.91;6;45
1332;2.91;2.91;6;45
1333;2.91;2.91;6;45
1334;2.91;2.91;6;45
1335;2.91;2.91;6;45
1336;2.91;2.91;6;45
1337;2.91;2.91;6;45
1338;2.91;2.91;6;45
1339;2.91;2.91;6;45
1340;2.91;2.91;6;45
1341;2.91;2.91;6;45
1342;2.91;2.91;6;45
1343;2.91;2.91;6;45
1344;2.91;2.91;6;45
1345;2.99;2.99;7;26
1346;2.99;2.99;7;43
1347;2.99;2.99;7;43
1348;2.99;2.99;7;43
1349;2.99;2.99;7;45
1350;2.99;2.99;7;45
1351;2.99;2.99;7;45
1352;2.99;2.99;7;45
1353;2.99;2.99;7;45
1354;2.99;2.99;7;45
1355;2.99;2.99;7;45
1356;2.99;2.99;7;45
1357;2.99;2.99;7;45
1358;2.99;2.99;7;45
1359;2.99;2.99;7;45
1360;2.99;2.99;7;45
1361;2.99;2.99;7;45
1362;2.99;2.99;7;45
1363;2.99;2.99;7;45
1364;2.9000000000000004;2.9000000000000004;8;26
1365;2.9000000000000004;2.9000000000000004;8;43
1366;2.9000000000000004;2.9000000000000004;8;43
1367;2.9000000000000004;2.9000000000000004;8;43
1368;2.9000000000000004;2.9000000000000004;8;45
1369;2.9000000000000004;2.9000000000000004;8;45
1370;2.9000000000000004;2.9000000000000004;8;45
1371;2.9000000000000004;2.9000000000000004;8;45
1372;2.9000000000000004;2.9000000000000004;8;45
1373;2.9000000000000004;2.9000000000000004;8;45
1374;2.9000000000000004;2.9000000000000004;8;45
1375;2.9000000000000004;2.9000000000000004;8;45
1376;2.9000000000000004;2.9000000000000004;8;45
1377;2.9000000000000004;2.9000000000000004;8;45
1378;2.9000000000000004;2.9000000000000004;8;45
1379;2.9000000000000004;2.9000000000000004;8;45
1380;2.9000000000000004;2.9000000000000004;8;45
1381;2.9000000000000004;2.9000000000000004;8;45
1382;2.9000000000000004;2.9000000000000004;8;45
1383;2.8400000000000003;2.8400000000000003;9;26
1384;2.8400000000000003;2.8400000000000003;9;43
1385;2.8400000000000003;2.8400000000000003;9;43
1386;2.8400000000000003;2.8400000000000003;9;43
1387;2.8400000000000003;2.8400000000000003;9;45
1388;2.8400000000000003;2.8400000000000003;9;45
1389;2.8400000000000003;2.8400000000000003;9;45
1390;2.8400000000000003;2.8400000000000003;9;45
1391;2.8400000000000003;2.8400000000000003;9;45
1392;2.8400000000000003;2.8400000000000003;9;45
1393;2.8400000000000003;2.8400000000000003;9;45
1394;2.8400000000000003;2.8400000000000003;9;45
1395;2.8400000000000003;2.8400000000000003;9;45
1396;2.8400000000000003;2.8400000000000003;9;45
1397;2.8400000000000003;2.8400000000000003;9;45
1398;2.8400000000000003;2.8400000000000003;9;45
1399;2.8400000000000003;2.8400000000000003;9;45
1400;2.8400000000000003;2.8400000000000003;9;45
1401;2.8400000000000003;2.8400000000000003;9;45
1402;3.12;3.12;10;26
1403;3.12;3.12;10;43
1404;3.12;3.12;10;43
1405;3.12;3.12;10;43
1406;3.12;3.12;10;45
1407;3.12;3.12;10;45
1408;3.12;3.12;10;45
1409;3.12;3.12;10;45
1410;3.12;3.12;10;45
1411;3.12;3.12;10;45
1412;3.12;3.12;10;45
1413;3.12;3.12;10;45
1414;3.12;3.12;10;45
1415;3.12;3.12;10;45
1416;3.12;3.12;10;45
1417;3.12;3.12;10;45
1418;3.12;3.12;10;45
1419;3.12;3.12;10;45
1420;3.12;3.12;10;45
1421;2.97;2.97;11;26
1422;2.97;2.97;11;43
1423;2.97;2.97;11;43
1424;2.97;2.97;11;43
1425;2.97;2.97;11;45
1426;2.97;2.97;11;45
1427;2.97;2.97;11;45
1428;2.97;2.97;11;45
1429;2.97;2.97;11;45
1430;2.97;2.97;11;45
1431;2.97;2.97;11;45
1432;2.97;2.97;11;45
1433;2.97;2.97;11;45
1434;2.97;2.97;11;45
1435;2.97;2.97;11;45
1436;2.97;2.97;11;45
1437;2.97;2.97;11;45
1438;2.97;2.97;11;45
1439;2.97;2.97;11;45
1440;3.12;3.12;12;26
1441;3.12;3.12;12;43
1442;3.12;3.12;12;43
1443;3.12;3.12;12;43
1444;3.12;3.12;12;45
1445;3.12;3.12;12;45
1446;3.12;3.12;12;45
1447;3.12;3.12;12;45
1448;3.12;3.12;12;45
1449;3.12;3.12;12;45
1450;3.12;3.12;12;45
1451;3.12;3.12;12;45
1452;3.12;3.12;12;45
1453;3.12;3.12;12;45
1454;3.12;3.12;12;45
1455;3.12;3.12;12;45
1456;3.12;3.12;12;45
1457;3.12;3.12;12;45
1458;3.12;3.12;12;45
1459;2.35;2.35;14;26
1460;2.35;2.35;14;43
1461;2.35;2.35;14;43
1462;2.35;2.35;14;43
1463;2.35;2.35;14;45
1464;2.35;2.35;14;45
1465;2.35;2.35;14;45
1466;2.35;2.35;14;45
1467;2.35;2.35;14;45
1468;2.35;2.35;14;45
1469;2.35;2.35;14;45
1470;2.35;2.35;14;45
1471;2.35;2.35;14;45
1472;2.35;2.35;14;45
1473;2.35;2.35;14;45
1474;2.35;2.35;14;45
1475;2.35;2.35;14;45
1476;2.35;2.35;14;45
1477;2.35;2.35;14;45
1478;2.87;2.87;15;26
1479;2.87;2.87;15;43
1480;2.87;2.87;15;43
1481;2.87;2.87;15;43
1482;2.87;2.87;15;45
1483;2.87;2.87;15;45
1484;2.87;2.87;15;45
1485;2.87;2.87;15;45
1486;2.87;2.87;15;45
1487;2.87;2.87;15;45
1488;2.87;2.87;15;45
1489;2.87;2.87;15;45
1490;2.87;2.87;15;45
1491;2.87;2.87;15;45
1492;2.87;2.87;15;45
1493;2.87;2.87;15;45
1494;2.87;2.87;15;45
1495;2.87;2.87;15;45
1496;2.87;2.87;15;45
1497;3.1100000000000003;3.1100000000000003;16;26
1498;3.1100000000000003;3.1100000000000003;16;43
1499;3.1100000000000003;3.1100000000000003;16;43
1500;3.1100000000000003;3.1100000000000003;16;43
1501;3.1100000000000003;3.1100000000000003;16;45
1502;3.1100000000000003;3.1100000000000003;16;45
